ticker,period,total_revenue,price,var_revenue,var_price
CTAS,2015-05-31,4476886e3,NA,0.06748987325231925,NA
CTAS,2016-05-31,4905458e3,94.800003,0.09572993370838567,NA
CTL,2012-12-31,18376e6,39.119999,NA,NA
CTL,2013-12-31,18095e6,31.85,-0.015291684806269079,-0.18583842499586978
CTL,2014-12-31,18031e6,39.580002,-0.0035368886432716184,0.24270021978021972
CTL,2015-12-31,179e8,25.16,-0.007265265376296348,-0.36432544899820873
CTSH,2012-12-31,7346472e3,36.9399985,NA,NA
CTSH,2013-12-31,88432e5,50.4900015,0.20373425502744724,0.36681114104539003
CTSH,2014-12-31,102627e5,52.66,0.1605188167179301,0.04297877669898664
CTSH,2015-12-31,12416e6,60.02,0.20981807906301464,0.13976452715533627
CTXS,2013-12-31,2918434e3,63.25,NA,NA
CTXS,2014-12-31,3142856e3,63.799999,0.07689808986600344,0.00869563636363635
CTXS,2015-12-31,3275594e3,75.650002,0.0422348335399394,0.185736727049165
CTXS,2016-12-31,3418265e3,NA,0.043555764236959726,NA
CVS,2013-12-31,126761e6,71.57,NA,NA
CVS,2014-12-31,139367e6,96.309998,0.09944699079369834,0.3456755344418052
CVS,2015-12-31,15329e7,97.769997,0.09990169839345042,0.015159371096653995
CVS,2016-12-31,177526e6,NA,0.1581055515689216,NA
CVX,2012-12-31,23059e7,108.139999,NA,NA
CVX,2013-12-31,220156e6,124.910004,-0.045249143501452815,0.15507680002845192
CVX,2014-12-31,200494e6,112.18,-0.08930939878994892,-0.1019134063913727
CVX,2015-12-31,129925e6,89.959999,-0.3519756202180614,-0.19807453200213954
CXO,2012-12-31,1819814e3,80.559998,NA,NA
CXO,2013-12-31,2319919e3,108,0.2748110521185132,0.3406157234512346
CXO,2014-12-31,2660147e3,99.75,0.14665512028652716,-0.07638888888888884
CXO,2015-12-31,1803573e3,92.860001,-0.322002505876555,-0.06907267167919806
D,2012-12-31,12835e6,51.799999,NA,NA
D,2013-12-31,1312e7,64.690002,0.02220490845344769,0.24884176156065196
D,2014-12-31,12436e6,76.900002,-0.052134146341463405,0.18874632280889392
D,2015-12-31,11683e6,67.639999,-0.06055001608234156,-0.12041616071739503
DAL,2013-12-31,37773e6,27.469999,NA,NA
DAL,2014-12-31,40362e6,49.189999,0.0685410213644666,0.7906807714117499
DAL,2015-12-31,40704e6,50.689999,0.008473316485803517,0.030494003466029707
DAL,2016-12-31,39639e6,NA,-0.026164504716981174,NA
DD,2013-12-31,28998e6,61.6999040836,NA,NA
DD,2014-12-31,28406e6,70.2184197531,-0.020415201048348153,0.1380636776672759
DD,2015-12-31,2513e7,66.599998,-0.11532774765894527,-0.05153094823015081
DD,2016-12-31,24594e6,NA,-0.021329088738559543,NA
DE,2013-10-31,377954e5,81.839996,NA,NA
DE,2014-10-31,360669e5,85.540001,-0.0457330786286162,0.04521022948241593
DE,2015-10-31,288628e5,NA,-0.19974270037069997,NA
DE,2016-10-31,26644e6,88.300003,-0.076874038554818,NA
DFS,2012-11-30,8984e6,41.610001,NA,NA
DFS,2013-12-31,937e7,55.950001,0.04296527159394481,0.34462868674288205
DFS,2014-12-31,9611e6,65.489998,0.025720384204909186,0.1705093267111828
DFS,2015-12-31,10002e6,53.619999,0.04068255124336706,-0.18124903592148534
DG,2013-02-01,16022128e3,46.279999,NA,NA
DG,2014-01-31,17504167e3,56.32,0.09249951067673412,0.21694038930294712
DG,2015-01-30,18909588e3,67.059998,0.0802906530770644,0.19069598721590886
DG,2016-01-29,20368562e3,75.059998,0.07715525055331729,0.11929615625696854
DGX,2012-12-31,7383e6,58.27,NA,NA
DGX,2013-12-31,7146e6,53.540001,-0.03210077204388462,-0.08117382872833367
DGX,2014-12-31,7435e6,67.059998,0.04044220542961097,0.2525214185184643
DGX,2015-12-31,7493e6,71.139999,0.007800941492938751,0.06084105460307376
DHI,2013-09-30,62593e5,19.43,NA,NA
DHI,2014-09-30,80249e5,20.52,0.2820762705094819,0.0560988162635101
DHI,2015-09-30,10824e6,29.360001,0.34880185422871324,0.430799269005848
DHI,2016-09-30,121574e5,30.200001,0.12318920916481901,0.028610353248966103
DHR,2012-12-31,182604e5,42.3805928734,NA,NA
DHR,2013-12-31,182831e5,58.5291902957,0.00124312720422326,0.3810375534513959
DHR,2014-12-31,19154e6,64.9810485216,0.04763415394544679,0.11023317071881666
DHR,2015-12-31,205631e5,70.416984837,0.07356687898089165,0.08365417978124912
DIS,2013-09-28,45041e6,NA,NA,NA
DIS,2014-09-27,48813e6,NA,0.08374592038365036,NA
DIS,2015-10-03,52465e6,NA,0.07481613504599194,NA
DIS,2016-10-01,55632e6,NA,0.06036405222529306,NA
DISCA,2013-12-31,5535e6,46.203373531,NA,NA
DISCA,2014-12-31,6265e6,34.450001,0.13188798554652204,-0.25438342771906275
DISCA,2015-12-31,6394e6,26.68,0.020590582601755836,-0.2255442895342732
DISCA,2016-12-31,6497e6,NA,0.016108852048795752,NA
DISCK,2013-12-31,5535e6,41.9300005,NA,NA
DISCK,2014-12-31,6265e6,33.720001,0.13188798554652204,-0.1958025137633851
DISCK,2015-12-31,6394e6,25.219999,0.020590582601755836,-0.2520759711721242
DISCK,2016-12-31,6497e6,NA,0.016108852048795752,NA
DLPH,2013-12-31,15051e6,60.130001,NA,NA
DLPH,2014-12-31,15499e6,72.720001,0.029765464088764793,0.2093796738835909
DLPH,2015-12-31,15165e6,85.730003,-0.021549777404993864,0.17890541558160877
DLPH,2016-12-31,16661e6,NA,0.09864820309924172,NA
DLR,2012-12-31,1279067e3,67.889999,NA,NA
DLR,2013-12-31,1482259e3,49.119999,0.15885954371428546,-0.27647665748234884
DLR,2014-12-31,1616438e3,66.300003,0.09052331610062758,0.3497557888793932
DLR,2015-12-31,1763336e3,75.620003,0.09087759629506365,0.14057314597708226
DLTR,2013-02-02,73945e5,NA,NA,NA
DLTR,2014-02-01,78403e5,NA,0.06028805193048892,NA
DLTR,2015-01-31,86022e5,NA,0.09717740392587015,NA
DLTR,2016-01-30,154984e5,NA,0.801678640347818,NA
DNB,2012-12-31,1663e6,78.650002,NA,NA
DNB,2013-12-31,15584e5,122.75,-0.06289837642814189,0.5607119755699435
DNB,2014-12-31,15845e5,120.959999,0.016747946611909592,-0.014582492871690445
DNB,2015-12-31,16371e5,103.93,0.03319659198485336,-0.1407903368120893
DOV,2013-12-31,7155096e3,80.1161834025,NA,NA
DOV,2014-12-31,7752728e3,71.720001,0.08352536429979418,-0.10480007965828786
DOV,2015-12-31,6956311e3,61.310001,-0.10272732385297145,-0.14514779496447572
DOV,2016-12-31,6794342e3,NA,-0.023283749102074314,NA
DPS,2013-12-31,5997e6,48.720001,NA,NA
DPS,2014-12-31,6121e6,71.68,0.020677005169251306,0.471264337617727
DPS,2015-12-31,6282e6,93.199997,0.02630289168436528,0.30022317243303553
DPS,2016-12-31,644e7,NA,0.025151225724291626,NA
DRI,2013-05-26,5921e6,NA,NA,NA
DRI,2014-05-25,62856e5,NA,0.06157743624387768,NA
DRI,2015-05-31,6764e6,NA,0.07611047473590427,NA
DRI,2016-05-29,69335e5,NA,0.025059136605558807,NA
DUK,2012-12-31,17912e6,63.799999,NA,NA
DUK,2013-12-31,22756e6,69.010002,0.270433229120143,0.08166149030817382
DUK,2014-12-31,23925e6,83.540001,0.0513710669713483,0.2105491751760853
DUK,2015-12-31,23459e6,71.389999,-0.019477533960292615,-0.14543933270960818
DVA,2012-12-31,818628e4,55.2649995,NA,NA
DVA,2013-12-31,1176405e4,63.369999,0.4370446649760331,0.14665700847423335
DVA,2014-12-31,12795106e3,75.739998,0.08764464618902501,0.19520276463946296
DVA,2015-12-31,13781837e3,69.709999,0.07711784490101148,-0.07961445945641565
DVN,2013-12-31,10397e6,61.869999,NA,NA
DVN,2014-12-31,20638e6,61.209999,0.9849956718284121,-0.01066752886160538
DVN,2015-12-31,13145e6,32,-0.3630681267564686,-0.47720959773255345
DVN,2016-12-31,12197e6,NA,-0.07211867630277669,NA
EA,2013-03-31,3797e6,NA,NA,NA
EA,2014-03-31,3575e6,29.01,-0.05846721095601792,NA
EA,2015-03-31,4515e6,58.82,0.26293706293706287,1.0275766976904515
EA,2016-03-31,4396e6,66.110001,-0.02635658914728678,0.12393745324719485
EBAY,2013-12-31,8257e6,23.0934347643,NA,NA
EBAY,2014-12-31,879e7,23.619526936,0.0645512898147027,0.022781027468173898
EBAY,2015-12-31,8592e6,27.48,-0.022525597269624553,0.1634441313943511
EBAY,2016-12-31,8979e6,NA,0.04504189944134085,NA
ECL,2012-12-31,118387e5,71.900002,NA,NA
ECL,2013-12-31,132534e5,104.269997,0.1194979178457094,0.45020854102340646
ECL,2014-12-31,142805e5,104.519997,0.07749709508503488,0.002397621628396074
ECL,2015-12-31,135451e5,114.379997,-0.05149679633066073,0.09433601495415278
ED,2013-12-31,12354e6,55.279999,NA,NA
ED,2014-12-31,12919e6,66.010002,0.04573417516593814,0.19410280741864705
ED,2015-12-31,12554e6,64.269997,-0.028252960755476453,-0.02635971742585308
ED,2016-12-31,12075e6,NA,-0.03815516966703836,NA
EFX,2012-12-31,2073e6,54.119999,NA,NA
EFX,2013-12-31,23039e5,69.089996,0.11138446695610216,0.27660748848129124
EFX,2014-12-31,24364e5,80.870003,0.05751117670037753,0.1705023546390132
EFX,2015-12-31,26636e5,111.370003,0.09325233951732059,0.3771484959633302
EIX,2012-12-31,11862e6,45.189999,NA,NA
EIX,2013-12-31,12581e6,46.299999,0.06061372449839819,0.024562956949833126
EIX,2014-12-31,13413e6,65.480003,0.06613146808679748,0.4142549549515109
EIX,2015-12-31,11524e6,59.209999,-0.14083351971967495,-0.09575448553354515
EL,2013-06-30,101817e5,NA,NA,NA
EL,2014-06-30,109688e5,74.260002,0.07730536158008983,NA
EL,2015-06-30,107804e5,86.660004,-0.017175990080956938,0.16698090043143288
EL,2016-06-30,112623e5,91.019997,0.044701495306296524,0.05031147933018798
EMN,2012-12-31,8102e6,68.050003,NA,NA
EMN,2013-12-31,935e7,80.699997,0.15403604048383124,0.18589262957122865
EMN,2014-12-31,9527e6,75.860001,0.018930481283422562,-0.059975169515805504
EMN,2015-12-31,9648e6,67.510002,0.01270074525034115,-0.11007116912640158
EMR,2013-09-30,24669e6,64.699997,NA,NA
EMR,2014-09-30,17733e6,62.580002,-0.28116259272771493,-0.032766539386392846
EMR,2015-09-30,16249e6,44.169998,-0.08368578356736034,-0.2941834997065037
EMR,2016-09-30,14522e6,54.509998,-0.10628346359775986,0.23409555055900166
EOG,2012-12-31,11682636e3,60.3950005,NA,NA
EOG,2013-12-31,14487118e3,83.919998,0.24005558334608734,0.38951895529829494
EOG,2014-12-31,1803534e4,92.07,0.2449225580960961,0.0971163273859943
EOG,2015-12-31,8757428e3,70.790001,-0.5144295588550036,-0.23112847833170402
EQIX,2012-12-31,1887376e3,206.199997,NA,NA
EQIX,2013-12-31,2152766e3,177.449997,0.14061321114605674,-0.1394277420867276
EQIX,2014-12-31,2443776e3,226.729996,0.1351795782727896,0.2777120306178422
EQIX,2015-12-31,2725867e3,302.399994,0.11543242915881002,0.3337449800863579
EQR,2012-12-31,1747502e3,56.669998,NA,NA
EQR,2013-12-31,2387702e3,51.869999,0.36635151204404925,-0.08470088529030828
EQR,2014-12-31,2614748e3,71.839996,0.09508975575679046,0.38500091353385213
EQR,2015-12-31,2744965e3,81.589996,0.04980097508440573,0.1357182703629327
EQT,2013-12-31,1859177e3,89.779999,NA,NA
EQT,2014-12-31,2388768e3,75.699997,0.284852383608446,-0.15682782531552497
EQT,2015-12-31,1954e6,52.130001,-0.18200511728221413,-0.311360593581001
EQT,2016-12-31,1857339e3,NA,-0.04946827021494371,NA
ES,2012-12-31,6273787e3,39.080002,NA,NA
ES,2013-12-31,7301204e3,42.389999,0.16376344941261145,0.0846979741710352
ES,2014-12-31,7741856e3,53.52,0.06035333350499461,0.2625619547667364
ES,2015-12-31,7954827e3,51.07,0.027509036592775704,-0.04577727952167421
ESS,2012-12-31,535153e3,146.649994,NA,NA
ESS,2013-12-31,61059e4,143.509995,0.14096342541291929,-0.021411518093890858
ESS,2014-12-31,970938e3,206.600006,0.5901636122438954,0.4396210243056591
ESS,2015-12-31,1194407e3,239.410004,0.2301578473599757,0.15880927902780395
ETFC,2012-12-31,1365e6,8.95,NA,NA
ETFC,2013-12-31,1466e6,19.639999,0.07399267399267395,1.1944132960893854
ETFC,2014-12-31,1665e6,24.26,0.13574351978171895,0.23523427877974945
ETFC,2015-12-31,1403e6,29.639999,-0.15735735735735734,0.2217641797197032
ETN,2012-12-31,16311e6,54.18,NA,NA
ETN,2013-12-31,22046e6,76.120003,0.35160321255594384,0.4049465300849022
ETN,2014-12-31,22552e6,67.959999,0.02295200943481812,-0.10719920754601131
ETN,2015-12-31,20855e6,52.040001,-0.07524831500532103,-0.23425541839693087
ETR,2012-12-31,10302079e3,63.75,NA,NA
ETR,2013-12-31,11390947e3,63.27,0.1056940060350926,-0.0075294117647057845
ETR,2014-12-31,12494921e3,87.480003,0.09691678839344964,0.3826458511142721
ETR,2015-12-31,11513251e3,68.360001,-0.078565522743201055,-0.21856425862262485
EW,2012-12-31,18996e5,45.084999,NA,NA
EW,2013-12-31,20455e5,32.880001,0.07680564329332484,-0.27071084109373056
EW,2014-12-31,23229e5,63.6899985,0.13561476411635298,0.9370436910874791
EW,2015-12-31,24937e5,78.980003,0.07352877868182017,0.24006916093741149
EXC,2013-12-31,24888e6,27.389999,NA,NA
EXC,2014-12-31,27429e6,37.080002,0.10209739633558335,0.3537788738144898
EXC,2015-12-31,29447e6,27.77,0.07357176710780555,-0.25107878904645153
EXC,2016-12-31,3136e7,NA,0.06496417292084078,NA
EXPD,2012-12-31,5992215e3,39.549999,NA,NA
EXPD,2013-12-31,6080257e3,44.25,0.014692730484470173,0.11883694358626906
EXPD,2014-12-31,6564721e3,44.610001,0.07967821097035865,0.008135615819208963
EXPD,2015-12-31,6616632e3,45.099998,0.007907571395646462,0.010984016790315687
EXPE,2013-12-31,4771259e3,69.660004,NA,NA
EXPE,2014-12-31,5763485e3,85.360001,0.2079589475230752,0.2253803631708089
EXPE,2015-12-31,6672317e3,124.300003,0.15768792666242737,0.45618558509623264
EXPE,2016-12-31,8773564e3,NA,0.3149201394358212,NA
EXR,2012-12-31,409396e3,36.389999,NA,NA
EXR,2013-12-31,520613e3,42.130001,0.27166117890746366,0.1577357009545397
EXR,2014-12-31,647155e3,58.639999,0.24306346556847402,0.39188221239301657
EXR,2015-12-31,78227e4,88.209999,0.20878305815453801,0.504263310099988
F,2013-12-31,146917e6,15.43,NA,NA
F,2014-12-31,144077e6,15.5,-0.019330642471599657,0.004536616979909258
F,2015-12-31,149558e6,14.09,0.038042158012729255,-0.09096774193548385
F,2016-12-31,1518e8,NA,0.014990839674240197,NA
FAST,2013-12-31,3326106e3,47.509998,NA,NA
FAST,2014-12-31,3733507e3,47.560001,0.12248587387172871,0.0010524732078498467
FAST,2015-12-31,3869187e3,40.82,0.03634116662965936,-0.14171574554844946
FAST,2016-12-31,3962036e3,NA,0.02399703090080685,NA
FB,2013-12-31,7872e6,54.650002,NA,NA
FB,2014-12-31,12466e6,78.019997,0.5835873983739837,0.42763026797327486
FB,2015-12-31,17928e6,104.660004,0.43815177282207607,0.34145101287302015
FB,2016-12-31,27638e6,NA,0.5416108879964301,NA
FBHS,2012-12-31,31348e5,NA,NA,NA
FBHS,2013-12-31,37036e5,45.700001,0.18144698226362133,NA
FBHS,2014-12-31,40136e5,45.27,0.08370234366562257,-0.009409212047938431
FBHS,2015-12-31,45794e5,55.5,0.1409706996212876,0.22597746852220002
FCX,2012-12-31,1801e7,34.200001,NA,NA
FCX,2013-12-31,20921e6,37.740002,0.16163242642976128,0.10350879814301739
FCX,2014-12-31,21438e6,23.360001,0.024712011854117977,-0.3810280932152573
FCX,2015-12-31,15877e6,6.77,-0.25939919768635133,-0.7101883685707034
FDX,2013-05-31,44287e6,96.339996,NA,NA
FDX,2014-05-31,45567e6,NA,0.028902386704902083,NA
FDX,2015-05-31,47453e6,NA,0.04138960212434428,NA
FDX,2016-05-31,50365e6,164.970001,0.061365983183360395,NA
FE,2012-12-31,15255e6,41.759998,NA,NA
FE,2013-12-31,14892e6,32.98,-0.02379547689282202,-0.21024900432227045
FE,2014-12-31,15049e6,38.990002,0.010542573193661031,0.18223171619163137
FE,2015-12-31,15026e6,31.73,-0.0015283407535384708,-0.18620163189527406
FFIV,2013-09-30,1481314e3,85.809998,NA,NA
FFIV,2014-09-30,1732046e3,118.739998,0.16926323520874043,0.38375481607632733
FFIV,2015-09-30,1919823e3,115.800003,0.10841340241540931,-0.02475993809600696
FFIV,2016-09-30,1995034e3,124.639999,0.03917600737151283,0.07633847816048855
FIS,2012-12-31,57958e5,34.810001,NA,NA
FIS,2013-12-31,60634e5,53.68,0.04617136547154832,0.5420855632839539
FIS,2014-12-31,64138e5,62.200001,0.057789359105452354,0.15871834947839036
FIS,2015-12-31,65952e5,60.599998,0.028282765287349187,-0.025723520486760187
FISV,2012-12-31,4436e6,39.5149995,NA,NA
FISV,2013-12-31,4814e6,59.049999,0.08521190261496847,0.49436922047790977
FISV,2014-12-31,5066e6,70.970001,0.05234732031574585,0.20186286539987908
FISV,2015-12-31,5254e6,91.459999,0.03711014607185148,0.28871350868376067
FL,2013-02-02,6182e6,NA,NA,NA
FL,2014-02-01,6505e6,NA,0.05224846328049182,NA
FL,2015-01-31,7151e6,NA,0.09930822444273635,NA
FL,2016-01-30,7412e6,NA,0.03649839183330994,NA
FLIR,2012-12-31,1405358e3,22.32,NA,NA
FLIR,2013-12-31,1496372e3,30.1,0.0647621460154637,0.3485663082437276
FLIR,2014-12-31,1530654e3,32.310001,0.022910078509889242,0.07342196013289026
FLIR,2015-12-31,1557067e3,28.07,0.017256022589037023,-0.13122874864658773
FLR,2013-12-31,27351573e3,80.290001,NA,NA
FLR,2014-12-31,21531577e3,60.630001,-0.21278469066477457,-0.24486237084490758
FLR,2015-12-31,18114048e3,47.220001,-0.1587217229838762,-0.22117763118625045
FLR,2016-12-31,19036525e3,NA,0.05092605473939349,NA
FLS,2013-12-31,4954619e3,78.830002,NA,NA
FLS,2014-12-31,4877885e3,59.830002,-0.015487366435239514,-0.24102498437079822
FLS,2015-12-31,456103e4,42.080002,-0.06495745594658342,-0.29667389949276624
FLS,2016-12-31,3991462e3,NA,-0.12487705627895451,NA
FMC,2012-12-31,34099e5,58.52,NA,NA
FMC,2013-12-31,31307e5,75.459999,-0.08187923399513186,0.28947366712235123
FMC,2014-12-31,32587e5,57.029999,0.04088542498482761,-0.2442353597168746
FMC,2015-12-31,32765e5,39.130001,0.00546230091754385,-0.3138698634730819
FRT,2013-12-31,637413e3,101.410004,NA,NA
FRT,2014-12-31,68609e4,133.460007,0.07636650021257796,0.31604379978133124
FRT,2015-12-31,744012e3,146.100006,0.08442332638575123,0.09471001301535975
FRT,2016-12-31,801591e3,NA,0.07738988080837417,NA
FSLR,2012-12-31,3368545e3,30.860001,NA,NA
FSLR,2013-12-31,3309616e3,54.639999,-0.01749390315403243,0.7705767086656932
FSLR,2014-12-31,3391187e3,44.599998,0.02464666595762166,-0.18374819150344424
FSLR,2015-12-31,3578995e3,65.989998,0.05538119838274924,0.4795964340626204
FTR,2012-12-31,5011853e3,4.28,NA,NA
FTR,2013-12-31,4762e6,4.65,-0.04985241985349531,0.08644859813084116
FTR,2014-12-31,4772e6,6.67,0.002099958000840063,0.43440860215053756
FTR,2015-12-31,5576e6,4.67,0.16848281642917007,-0.2998500749625187
GD,2013-12-31,3093e7,95.550003,NA,NA
GD,2014-12-31,30852e6,137.619995,-0.0025218234723569655,0.4402929427432878
GD,2015-12-31,31469e6,137.360001,0.01999870348761834,-0.001889216752260281
GD,2016-12-31,31353e6,NA,-0.0036861673392862837,NA
GGP,2012-12-31,2426301e3,19.85,NA,NA
GGP,2013-12-31,2486017e3,20.07,0.024611950454622056,0.011083123425692731
GGP,2014-12-31,2535559e3,28.129999,0.01992826275926518,0.4015943697060289
GGP,2015-12-31,2403906e3,27.209999,-0.051922672672968795,-0.032705297998766425
GILD,2012-12-31,9702e6,36.7249985,NA,NA
GILD,2013-12-31,11202e6,75.099998,0.15460729746444035,1.0449285518691038
GILD,2014-12-31,2489e7,94.260002,1.2219246563113728,0.25512655805929585
GILD,2015-12-31,32639e6,101.190002,0.31132985134592195,0.07352004936303747
GIS,2013-05-26,177741e5,NA,NA,NA
GIS,2014-05-25,179096e5,NA,0.007623452101653605,NA
GIS,2015-05-31,176303e5,NA,-0.015594988162773049,NA
GIS,2016-05-29,165631e5,NA,-0.06053215203371465,NA
GLW,2013-12-31,7819e6,17.82,NA,NA
GLW,2014-12-31,9715e6,22.93,0.24248625143880287,0.28675645342311995
GLW,2015-12-31,9111e6,18.280001,-0.06217189912506438,-0.20279105974705636
GLW,2016-12-31,939e7,NA,0.030622324662495926,NA
GM,2013-12-31,155427e6,40.869999,NA,NA
GM,2014-12-31,155929e6,34.91,0.0032298120661147234,-0.14582821497010567
GM,2015-12-31,152356e6,34.009998,-0.022914275086738156,-0.025780635920939377
GM,2016-12-31,16638e7,NA,0.09204757279004427,NA
GPC,2012-12-31,13013868e3,63.580002,NA,NA
GPC,2013-12-31,14077843e3,83.190002,0.08175701490133447,0.3084303142991409
GPC,2014-12-31,15341647e3,106.57,0.08977255961726516,0.2810433638407652
GPC,2015-12-31,15280044e3,85.889999,-0.00401540981877635,-0.19405086797410143
GPN,2013-05-31,2375923e3,23.9799995,NA,NA
GPN,2014-05-31,2554236e3,NA,0.07504999109819632,NA
GPN,2015-05-31,2773718e3,NA,0.085928629930828615,NA
GPN,2016-05-31,289815e4,77.690002,0.04486108537349498,NA
GPS,2013-02-02,15651e6,NA,NA,NA
GPS,2014-02-01,16148e6,NA,0.031755159414733836,NA
GPS,2015-01-31,16435e6,NA,0.017773098835769163,NA
GPS,2016-01-30,15797e6,NA,-0.038819592333434794,NA
GRMN,2012-12-29,2715675e3,NA,NA,NA
GRMN,2013-12-28,2631851e3,NA,-0.030866727425041707,NA
GRMN,2014-12-27,2870658e3,NA,0.09073727958003697,NA
GRMN,2015-12-26,282027e4,NA,-0.017552770131447182,NA
GT,2013-12-31,1954e7,23.85,NA,NA
GT,2014-12-31,18138e6,28.57,-0.07175025588536332,0.19790356394129982
GT,2015-12-31,16443e6,32.669998,-0.09345021501819384,0.14350710535526767
GT,2016-12-31,15158e6,NA,-0.07814875630967588,NA
GWW,2012-12-31,8950045e3,202.369995,NA,NA
GWW,2013-12-31,9437758e3,255.419998,0.0544927986395598,0.26214361966061217
GWW,2014-12-31,9964953e3,254.889999,0.05586019476235782,-0.002075009804048289
GWW,2015-12-31,9973384e3,202.589996,8.460652047230788e-4,-0.2051865636360255
HAL,2013-12-31,29402e6,50.75,NA,NA
HAL,2014-12-31,3287e7,39.330002,0.11795115978504866,-0.22502459113300488
HAL,2015-12-31,23633e6,34.040001,-0.28101612412534227,-0.1345029425627795
HAL,2016-12-31,15887e6,NA,-0.32776202767316887,NA
HAR,2013-06-30,4297842e3,NA,NA,NA
HAR,2014-06-30,5348483e3,107.43,0.2444577999842712,NA
HAR,2015-06-30,6155297e3,118.940002,0.15084912862207855,0.10713955133575359
HAR,2016-06-30,6911676e3,71.82,0.12288261638715392,-0.3961661443388912
HAS,2012-12-31,4088983e3,35.900002,NA,NA
HAS,2013-12-29,4082157e3,NA,-0.0016693637513288673,NA
HAS,2014-12-28,4277207e3,NA,0.04778111179947264,NA
HAS,2015-12-27,4447509e3,NA,0.03981616975750768,NA
HBAN,2012-12-31,3036584e3,6.39,NA,NA
HBAN,2013-12-31,2872833e3,9.65,-0.05392605638441095,0.5101721439749609
HBAN,2014-12-31,2955641e3,10.52,0.028824508768870327,0.09015544041450774
HBAN,2015-12-31,3153251e3,11.06,0.06685859344893386,0.051330798479087614
HBI,2013-12-28,4627802e3,NA,NA,NA
HBI,2015-01-03,5324746e3,NA,0.15059935580649308,NA
HBI,2016-01-02,5731549e3,NA,0.07639857375356507,NA
HBI,2016-12-31,6028199e3,NA,0.05175738705191213,NA
HCA,2012-12-31,33013e6,NA,NA,NA
HCA,2013-12-31,34182e6,47.709999,0.03541029291491227,NA
HCA,2014-12-31,36918e6,73.389999,0.08004212743549233,0.5382519500786407
HCA,2015-12-31,39678e6,67.629997,0.07476027953843656,-0.0784848355155312
HCN,2012-12-31,1765979e3,61.290001,NA,NA
HCN,2013-12-31,2847945e3,53.57,0.61267206461685,-0.12595857193737026
HCN,2014-12-31,3305879e3,75.669998,0.16079453781586373,0.4125442971812583
HCN,2015-12-31,3775685e3,68.029999,0.14211227936654658,-0.10096470466405993
HCP,2013-12-31,2013719e3,33.0783251366,NA,NA
HCP,2014-12-31,156321e4,40.1001830601,-0.2237198933912825,0.21227972983827303
HCP,2015-12-31,1828305e3,34.8269590164,0.16958374114802233,-0.13150124616131498
HCP,2016-12-31,2040486e3,NA,0.11605339371713153,NA
HD,2013-02-03,74754e6,NA,NA,NA
HD,2014-02-02,78812e6,NA,0.05428472055007094,NA
HD,2015-02-01,83176e6,NA,0.05537227833324865,NA
HD,2016-01-31,88519e6,NA,0.06423727998461093,NA
HES,2012-12-31,12245e6,52.959999,NA,NA
HES,2013-12-31,11905e6,83,-0.027766435279706014,0.56722057339918
HES,2014-12-31,10737e6,73.82,-0.09811003779924399,-0.11060240963855428
HES,2015-12-31,6636e6,48.48,-0.38195026543727295,-0.343267407206719
HIG,2012-12-31,22086e6,22.440001,NA,NA
HIG,2013-12-31,20673e6,36.23,-0.06397718011409947,0.6145275572848681
HIG,2014-12-31,18614e6,41.689999,-0.09959851013399124,0.1507038089980679
HIG,2015-12-31,18377e6,43.459999,-0.012732351993123503,0.04245622553265127
HOG,2012-12-31,5580506e3,48.830002,NA,NA
HOG,2013-12-31,5899872e3,69.239998,0.057228860608697474,0.4179806505025332
HOG,2014-12-31,6228508e3,65.910004,0.0557022254042121,-0.04809350225573372
HOG,2015-12-31,5995402e3,45.389999,-0.0374256563530142,-0.31133369374397246
HOLX,2013-09-28,24923e5,NA,NA,NA
HOLX,2014-09-27,25307e5,NA,0.01540745496128082,NA
HOLX,2015-09-26,2705e6,NA,0.0688742245228593,NA
HOLX,2016-09-24,28327e5,NA,0.04720887245841032,NA
HON,2013-12-31,39055e6,91.370003,NA,NA
HON,2014-12-31,40306e6,99.919998,0.03203175009601833,0.09357551405574549
HON,2015-12-31,38581e6,103.57,-0.042797598372450785,0.03652924412588554
HON,2016-12-31,39302e6,NA,0.018687955211114327,NA
HP,2013-09-30,3387614e3,68.949997,NA,NA
HP,2014-09-30,3715968e3,97.870003,0.0969278081859386,0.4194344780029504
HP,2015-09-30,3161702e3,47.259998,-0.14915790448141641,-0.5171145749326277
HP,2016-09-30,1624232e3,67.300003,-0.4862792255563617,0.4240373645381872
HPE,2014-10-31,55123e6,NA,NA,NA
HPE,2015-10-31,52107e6,NA,-0.054714003229142105,NA
HPE,2016-10-31,50123e6,22.469999,-0.03807549849348457,NA
HPQ,2013-10-31,112298e6,11.0672107175,NA,NA
HPQ,2014-10-31,56651e6,16.2942765668,-0.49552975119770615,0.472302008403501
HPQ,2015-10-31,51463e6,NA,-0.09157825987184687,NA
HPQ,2016-10-31,48238e6,14.49,-0.06266638167226934,NA
HRB,2013-04-30,2807114e3,27.74,NA,NA
HRB,2014-04-30,3024295e3,28.42,0.07736807268960222,0.024513338139870333
HRB,2015-04-30,3078658e3,30.24,0.017975428984275732,0.06403940886699488
HRB,2016-04-30,3038153e3,NA,-0.013156706590988665,NA
HRL,2013-10-27,8751654e3,NA,NA,NA
HRL,2014-10-26,9316256e3,NA,0.06451374791553688,NA
HRL,2015-10-31,9263863e3,NA,-0.005623825708524932,NA
